date,0,1,2,3,4
2018-07-09,0.5267953276634216,0.3731100261211395,0.03336488828063011,0.033365070819854736,0.033364731818437576
2018-07-10,0.8605989217758179,0.08815658092498779,0.0,0.0,0.04725518077611923
2018-07-11,0.6922397017478943,0.161160409450531,0.0,0.0,0.1393074095249176
2018-07-12,0.5060373544692993,0.4674161970615387,0.0,0.0,0.0
2018-07-13,0.8924497365951538,0.0,0.0,0.0,0.10109073668718338
2018-07-14,0.7876538038253784,0.20400290191173553,0.0,0.0,0.0
2018-07-15,0.8753551244735718,0.0,0.0,0.0,0.11869323998689651
2018-07-16,0.7876552939414978,0.2039978802204132,0.0,0.0,0.0
2018-07-17,0.4467664659023285,0.4926871955394745,0.0,0.05255519226193428,0.0
2018-07-18,0.6220681667327881,0.15757668018341064,0.0,0.0,0.21732354164123535
2018-07-19,0.4224782884120941,0.5647775530815125,0.0,0.0,0.0
2018-07-20,0.5995381474494934,0.028648050501942635,0.314544141292572,0.028635190799832344,0.02863449417054653
2018-07-21,0.6697379350662231,0.3171127736568451,0.0,0.0,0.0
2018-07-22,0.3292544484138489,0.5879221558570862,0.06891753524541855,0.0,0.0
2018-07-23,0.4467609226703644,0.49269336462020874,0.0,0.05255497619509697,0.0
2018-07-24,0.8270975351333618,0.041186168789863586,0.0,0.04864824563264847,0.08127665519714355
2018-07-25,0.8113822937011719,0.020749686285853386,0.1275610476732254,0.020118307322263718,0.02018868923187256
2018-07-26,0.41495734453201294,0.3019993305206299,0.2606581449508667,0.01114016491919756,0.011245019733905792
2018-07-27,0.8603954315185547,0.012742199935019016,0.1016632691025734,0.012501032091677189,0.012698084115982056
2018-07-28,0.7037274241447449,0.2865501940250397,0.0,0.0,0.0
2018-07-29,0.6902603507041931,0.19771872460842133,0.03724487125873566,0.03722131624817848,0.03755476698279381
2018-07-30,0.7037245035171509,0.28655317425727844,0.0,0.0,0.0
2018-07-31,0.38413429260253906,0.5100923776626587,0.0,0.025562094524502754,0.0769728347659111
2018-08-01,0.384133517742157,0.5100904107093811,0.0,0.025562124326825142,0.07697556912899017
2018-08-02,0.26139935851097107,0.5459961295127869,0.0,0.03272083029150963,0.1578913927078247
2018-08-03,0.9269903898239136,0.018341291695833206,0.01823929324746132,0.01821468025445938,0.01821434125304222
2018-08-04,0.4349197447299957,0.4621395170688629,0.09425725042819977,0.0,0.0
2018-08-05,0.43494564294815063,0.4621197581291199,0.09425030648708344,0.0,0.0
2018-08-06,0.8995962738990784,0.025400418788194656,0.025001119822263718,0.025001125410199165,0.02500111423432827
2018-08-07,0.3110823631286621,0.3785797655582428,0.275838702917099,0.01673613302409649,0.01776304841041565
2018-08-08,0.9527900218963623,0.011798790656030178,0.01178111881017685,0.01185899879783392,0.01177112478762865
2018-08-09,0.46584516763687134,0.40094050765037537,0.10229319334030151,0.015433630906045437,0.01548746321350336
2018-08-10,0.5647696852684021,0.01901923678815365,0.37967634201049805,0.01826782524585724,0.018266897648572922
2018-08-11,0.6741811633110046,0.013368298299610615,0.14535926282405853,0.15351833403110504,0.013572929427027702
2018-08-12,0.503585696220398,0.48499324917793274,0.0,0.0,0.0
2018-08-13,0.8848243355751038,0.0,0.0,0.019433259963989258,0.0909898653626442
2018-08-14,0.733065664768219,0.25929635763168335,0.0,0.0,0.0
2018-08-15,0.7330690026283264,0.2592931091785431,0.0,0.0,0.0
2018-08-16,0.44953739643096924,0.4934569299221039,0.051677998155355453,0.0,0.0
2018-08-17,0.4123922288417816,0.4576617181301117,0.0,0.0,0.12214916199445724
2018-08-18,0.41239097714424133,0.4576616883277893,0.0,0.0,0.12215037643909454
2018-08-19,0.41239890456199646,0.4576646387577057,0.0,0.0,0.12213953584432602
2018-08-20,0.7999593615531921,0.050034474581480026,0.050002045929431915,0.05000206083059311,0.05000203847885132
2018-08-21,0.7387157678604126,0.19919411838054657,0.0,0.056812137365341187,0.0
2018-08-22,0.9198823571205139,0.020108630880713463,0.020003002136945724,0.020003018900752068,0.02000298723578453
2018-08-23,0.8753524422645569,0.0,0.0,0.0,0.11869587749242783
2018-08-24,0.7387218475341797,0.1991880238056183,0.0,0.05681215971708298,0.0
2018-08-25,0.9158521890640259,0.0,0.0,0.017701013013720512,0.06371999531984329
2018-08-26,0.915852963924408,0.0,0.0,0.017701013013720512,0.06371919810771942
2018-08-27,0.6220697164535522,0.15757472813129425,0.0,0.0,0.217323899269104
2018-08-28,0.43827950954437256,0.27462831139564514,0.0250028595328331,0.025002874433994293,0.23708640038967133
2018-08-29,0.425657719373703,0.49741846323013306,0.025358719751238823,0.026080138981342316,0.025484979152679443
2018-08-30,0.41362014412879944,0.16629444062709808,0.40316319465637207,0.0,0.0
2018-08-31,0.4613291621208191,0.13868221640586853,0.3555346429347992,0.022226979956030846,0.022226937115192413
2018-09-01,0.6999622583389282,0.033667366951704025,0.19967830181121826,0.03334610164165497,0.03334597870707512
2018-09-02,0.5900874733924866,0.36801767349243164,0.03703058138489723,0.0,0.0
2018-09-03,0.5964412689208984,0.3541848659515381,0.0451536662876606,0.0,0.0
2018-09-04,0.5900874137878418,0.36801812052726746,0.03703054040670395,0.0,0.0
2018-09-05,0.7707443237304688,0.17048364877700806,0.0,0.0,0.056657806038856506
2018-09-06,0.7791414856910706,0.16558502614498138,0.01842442713677883,0.018425824120640755,0.018423201516270638
2018-09-07,0.3280048668384552,0.29522719979286194,0.01093863695859909,0.010824785567820072,0.3550044894218445
2018-09-08,0.6258029341697693,0.3231849670410156,0.01707305945456028,0.016743699088692665,0.017195353284478188
2018-09-09,0.7363387942314148,0.25130265951156616,0.0,0.0,0.0
2018-09-10,0.7413268089294434,0.23457764089107513,0.017950590699911118,0.0,0.0
2018-09-11,0.5225276350975037,0.31345808506011963,0.12993240356445312,0.0,0.029613066464662552
2018-09-12,0.8848240375518799,0.0,0.0,0.0194332767277956,0.0909900888800621
2018-09-13,0.9291480779647827,0.0,0.0,0.0,0.059131599962711334
2018-09-14,0.7283274531364441,0.21278059482574463,0.0,0.0,0.05715770646929741
2018-09-15,0.8396103978157043,0.04038480296730995,0.040001582354307175,0.04000158980488777,0.04000157490372658
2018-09-16,0.7999594211578369,0.05003441497683525,0.050002045929431915,0.05000206083059311,0.05000203847885132
2018-09-17,0.6070298552513123,0.30414557456970215,0.029077021405100822,0.028573615476489067,0.031173918396234512
2018-09-18,0.026520978659391403,0.8940179347991943,0.026529595255851746,0.026430299505591393,0.026501160115003586
2018-09-19,0.45650580525398254,0.17639648914337158,0.3097318410873413,0.028683533892035484,0.028682371601462364
2018-09-20,0.9177712798118591,0.021635159850120544,0.020234864205121994,0.02018028125166893,0.020178375765681267
2018-09-21,0.5641667246818542,0.3675454556941986,0.021732745692133904,0.042625971138477325,0.0
2018-09-22,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
2018-09-23,0.5311469435691833,0.20166492462158203,0.033385343849658966,0.20041783154010773,0.033384937793016434
2018-09-24,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
2018-09-25,0.7603939175605774,0.15243090689182281,0.028783461079001427,0.02860601618885994,0.02978566288948059
2018-09-26,0.7184308767318726,0.21284203231334686,0.0,0.0,0.05425970256328583
2018-09-27,0.9198386669158936,0.020159011706709862,0.020000791177153587,0.020000793039798737,0.02000078745186329
2018-09-28,0.42708566784858704,0.5290011763572693,0.014759210869669914,0.014289234764873981,0.01486471388489008
2018-09-29,0.3618236482143402,0.44941195845603943,0.0,0.0,0.1840931624174118
2018-09-30,0.36181843280792236,0.4494178891181946,0.0,0.0,0.18409240245819092
2018-10-01,0.40812748670578003,0.20457801222801208,0.21967194974422455,0.0,0.16473866999149323
2018-10-02,0.06687398254871368,0.06694085150957108,0.7322932481765747,0.06682752072811127,0.06706438958644867
2018-10-03,0.8396092057228088,0.040386028587818146,0.040001582354307175,0.04000158980488777,0.04000157490372658
2018-10-04,0.9279409646987915,0.018268318846821785,0.017900805920362473,0.017970731481909752,0.017919179052114487
2018-10-05,0.5448036789894104,0.35519105195999146,0.03333507478237152,0.03333507850766182,0.033335063606500626
2018-10-06,0.6487086415290833,0.31827542185783386,0.0,0.0,0.028881937265396118
2018-10-07,0.6487084031105042,0.3182753324508667,0.0,0.0,0.02888227440416813
2018-10-08,0.22709356248378754,0.6903698444366455,0.010544964112341404,0.0,0.06957509368658066
2018-10-09,0.45980459451675415,0.3007343113422394,0.1669900119304657,0.0,0.06347065418958664
2018-10-10,0.5856128334999084,0.26572102308273315,0.06735744327306747,0.012890343554317951,0.06841836124658585
2018-10-11,0.7999593019485474,0.05003459006547928,0.050002045929431915,0.05000206083059311,0.05000203847885132
2018-10-12,0.8162141442298889,0.09748329967260361,0.01825634203851223,0.04810536652803421,0.01994086429476738
2018-10-13,0.9158617258071899,0.0,0.0,0.017700964584946632,0.06371042877435684
2018-10-14,0.9519656300544739,0.012412825599312782,0.011931165121495724,0.011895906180143356,0.011794477701187134
2018-10-15,0.8162146210670471,0.0974850207567215,0.018256284296512604,0.04810531437397003,0.019938737154006958
2018-10-16,0.2533904016017914,0.21534806489944458,0.0,0.0,0.5274329781532288
